Year,Department,JobTitle,RegularRate,OvertimeRate,IncentiveAllowance,Other
2015,Develop Louisville            ,Community Outreach Spec       ,30941.97,0,0,0
2015,Develop Louisville            ,Director                      ,67768.01,0,0,702.32
2015,Develop Louisville            ,Director of Advanced Planning ,82370.84,0,0,0
2015,Develop Louisville            ,Director of Sustainability    ,83557.11,0,0,0
2015,Develop Louisville            ,Electrical Inspection Supvsr  ,55929.84,0,0,1152.4
2015,Develop Louisville            ,Electrical Inspector I        ,33601.28583,1540.65,106.6666667,625.5666667
2015,Develop Louisville            ,Electrical Inspector II       ,34296.31,5454.926667,0,2213.226667
2015,Develop Louisville            ,Electrical Inspector Trainee  ,11234.4,6.795,0,0
2015,Develop Louisville            ,Engineer II                   ,18430.615,0,0,509.135
2015,Develop Louisville            ,Engineer Supvsr               ,59774.26,0,0,0
2015,Develop Louisville            ,Events Coordinator            ,37274.29,0,0,0
2015,Develop Louisville            ,Executive Administrator       ,62570.5125,0,0,329.675
2015,Develop Louisville            ,Executive Assistant           ,30196.63,0,0,0
2015,Develop Louisville            ,Grants Coordinator            ,40714.97,0,0,0
2015,Develop Louisville            ,Historic Preservation Spec    ,28463.565,0,0,0
2015,Develop Louisville            ,Housing Program Coordinator   ,38364.6525,7.05625,0,82.405
2015,Develop Louisville            ,Housing Program Specialist    ,17117.675,2.025,0,0
2015,Develop Louisville            ,Housing Program Supvsr        ,34038.81,0,0,0
2015,Develop Louisville            ,Housing Rehab Specialist C/U  ,31568.14,981.1716667,0,1327.066667
2015,Develop Louisville            ,Housing Rehab Supervisor      ,48374,0,0,0
2015,Develop Louisville            ,Junior Project Manager        ,29419.28333,0,0,0
2015,Develop Louisville            ,Laborer                       ,11394.46,841.51,0,0
2015,Develop Louisville            ,Landscape Architect           ,47586.14,0,0,0
2015,Develop Louisville            ,Landscaping Coordinator       ,13678.525,1785.68,0,2955.2
2015,Develop Louisville            ,Legal Administrative Supv     ,56587.39,0,0,0
2015,Develop Louisville            ,Loan Specialist               ,33594.88,8,0,0
2015,Develop Louisville            ,Management Assistant U310     ,30141.04,1123.49,0,2018.85
2015,Develop Louisville            ,Management Assistant U315     ,38018.815,86.8075,882.5,0
2015,Develop Louisville            ,Mechanical Inspection Coord   ,31695.3,0,0,662.23
2015,Develop Louisville            ,Paralegal                     ,35590.56,0,0,763.98
2015,Develop Louisville            ,Personnel Coordinator         ,51903.8,0,0,0
2015,Develop Louisville            ,Plan Review Supvsr            ,50311.57,0,0,0
2015,Develop Louisville            ,Planner I                     ,24964.07,0,0,0
2015,Develop Louisville            ,Planner II                    ,43171.5975,29.67,0,1051.6525
2015,Develop Louisville            ,Planning & Design Coord       ,47561.445,41.475,0,0
2015,Develop Louisville            ,Planning & Design Supvsr      ,59509.4725,0,0,300.5
2015,Develop Louisville            ,Planning and Design Manager   ,63983.5,0,0,0
2015,Develop Louisville            ,Planning Technician U315      ,38272.68,13.94,0,0
2015,Develop Louisville            ,PR/B/M Inspector I            ,15342.24,726.63,0,1105.94
2015,Develop Louisville            ,PR/B/M Inspector II           ,43266.37294,1409.698235,291.1105882,13.41294118
2015,Develop Louisville            ,PR/B/M Inspector III          ,54952.7225,128.4925,1234.7975,202
2015,Develop Louisville            ,PR/B/M Inspector Trainee      ,8580.8,0.52,0,0
2015,Develop Louisville            ,Project Manager               ,1634.65,0,0,0
2015,Develop Louisville            ,Property & Leasing Supervisor ,54487.92,0,0,0
2015,Develop Louisville            ,Public Art Administrator      ,20769.6,0,0,0
2015,Develop Louisville            ,Real Estate Coordinator       ,41535.6,0,0,0
2015,Develop Louisville            ,Secretary                     ,13037.03,0.04,0,4660.83
2015,Develop Louisville            ,Sustainability Project Coord  ,46297.02,0,0,0
2015,Develop Louisville            ,Traffic Planning Coordinator  ,58521.28,0,0,1144.8
2015,Develop Louisville            ,Urban Planner                 ,36523.835,0,0,165.6875
2015,Economic Development,Administrative Asst           ,33927.68,0,0,0
2015,Economic Development,Assistant Director            ,66560.41,0,0,5376.223333
2015,Economic Development,Chief of Economic Development ,84738.18,0,0,0
2015,Economic Development,Chief of Louisville Forward   ,121051.26,0,0,0
2015,Economic Development,Communications Manager        ,45397.28,159.75,0,0
2015,Economic Development,Director                      ,117250.105,0,0,0
2015,Economic Development,Director of Globalization     ,40101.47,0,0,15119.03
2015,Economic Development,Director of International Dev ,75546.57,0,0,0
2015,Economic Development,Economic Development Coord    ,58839.14818,0,0,124.8272727
2015,Economic Development,Executive Administrator       ,74959.63,0,0,538.02
2015,Economic Development,Executive Assistant           ,38408.32,0,0,0
2015,Economic Development,Intern                        ,2805.54,0,0,0
2015,Economic Development,Junior Project Manager        ,27691.66,0,0,803.4483333
2015,Economic Development,Project Manager               ,105511.78,0,0,18984.4
2015,Economic Development,Receptionist                  ,26921.44,0,0,0
2015,Economic Development,Special Assistant             ,61431.24,0,0,1193.7
2015,Economic Development,Workforce Solutions Manager   ,62826.47,0,0,0
2015,Emergency Mgt Agency,Administrative Asst           ,663.73,0,0,5932.8
2015,Emergency Mgt Agency,Administrative Specialist     ,37443.7875,377.535,0,0
2015,Emergency Mgt Agency,Assistant Director            ,70991.105,2938.315,2493.755,5361.91
2015,Emergency Mgt Agency,Communication Dispatcher U43  ,46834.82917,7070.206667,1252.448333,1870.515
2015,Emergency Mgt Agency,Communication Spec III U43    ,69221.78,1196.83,1362.92,23.42
2015,Emergency Mgt Agency,Communication Specialist I U27,41869.70976,7624.198049,690.2570732,204.8036585
2015,Emergency Mgt Agency,Communication Specialist II   ,47090.29742,5501.047097,918.8206452,452.9996774
2015,Emergency Mgt Agency,Computer Aided Dispatch Anlyst,58530.8625,5814.84,0,0
2015,Emergency Mgt Agency,Director                      ,108546.82,0,0,2157.7
2015,Emergency Mgt Agency,Emergency Services Coord      ,43969.23333,0,0,614
2015,Emergency Mgt Agency,Geographic Info Syst Spec     ,10633.51,163.67,0,2411.4975
2015,Emergency Mgt Agency,Geographic Info Syst Supvsr   ,55745.54,998.2,0,1083.2
2015,Emergency Mgt Agency,Info and Referral Manager     ,60105.46,0,0,1168
2015,Emergency Mgt Agency,Info and Referral Specialist  ,27024.11,760.7472727,0,81.70363636
2015,Emergency Mgt Agency,Info Processing Tech-EMA/MS   ,26933.273,609.556,382.876,403.444
2015,Emergency Mgt Agency,Management Assistant II       ,37377.64,360.31,1362.92,731.93
2015,Emergency Mgt Agency,Personnel Specialist          ,40226.1,452.68,0,0
2015,Emergency Mgt Agency,Public Information Supvsr     ,62731.61,0,0,1220
2015,Emergency Mgt Agency,Public Protection Supervisor  ,51903.29,0,0,0
2015,Emergency Mgt Agency,Quality Assurance Coordinator ,49734.2,161.78,0,514
2015,Emergency Mgt Agency,Radio Syst Elec Supvsr I      ,67490.17,1234.9,0,0
2015,Emergency Mgt Agency,Radio Syst Elec Supvsr II     ,43028.74,0,0,2896.58
2015,Emergency Mgt Agency,Radio Systems Electronics Mgr ,73239.2,0,0,0
2015,Emergency Mgt Agency,Radio Technician I            ,50827.21556,2347.133333,0,0
2015,Emergency Mgt Agency,Radio Technician II           ,58403.22833,6826.215,0,114.52
2015,Emergency Mgt Agency,Telecom & Technology Admin    ,78112.07,0,0,0
2015,Emergency Mgt Agency,Telecom Manager               ,70698.57,0,0,0
2015,Emergency Mgt Agency,Telecom Supvsr I              ,60731.7,5294.275455,0,869.8181818
2015,Emergency Mgt Agency,Telecom Training Coordinator  ,45032.225,210.575,0,1661.545
2015,Emergency Mgt Agency,WebEOC Administrator          ,45806.6,0,0,0
2015,Finance,Administrative Asst - S3      ,38969.69,0,0,0
2015,Finance,Budget Analyst I              ,24991.91667,81.58666667,0,3988.87
2015,Finance,Business Accountant I         ,35963.55455,8.225454545,0,229.8927273
2015,Finance,Business Accountant II        ,48974.05,0,0,83.97333333
2015,Finance,Business Specialist           ,31286.754,360.574,0,11.2
2015,Finance,Buyer II                      ,37891.33667,0,0,0
2015,Finance,Buyer III                     ,41312.842,0,0,734.716
2015,Finance,Cash Management Supervisor    ,67460.35,0,0,0
2015,Finance,Chief Financial Officer       ,56274.79,0,0,8922.315
2015,Finance,Communications Assistant      ,12312,0,0,0
2015,Finance,Director                      ,92145.65333,0,0,705.4
2015,Finance,Environmental Program Spec    ,41536,0,0,0
2015,Finance,Executive Administrator       ,87228.95,0,0,0
2015,Finance,Executive Assistant           ,13376,23.76,0,0
2015,Finance,Facilities Project Coordinator,55917.68,0,0,0
2015,Finance,Finance Coordinator           ,72688.56,145.4,0,0
2015,Finance,Finance Specialist            ,29642.09,544.77,0,448
2015,Finance,Finance Supvsr II             ,57781.75,0,0,0
2015,Finance,Financial Systems Admin       ,71760.46,0,0,0
2015,Finance,Financial Systems Coordinator ,51910.81,146.87,0,0
2015,Finance,Fiscal Administrator          ,54734.84364,0,0,0
2015,Finance,Fiscal Manager                ,65825.96,0,0,0
2015,Finance,Grants Compliance Supvr       ,39625.05,0,0,150.79
2015,Finance,Grants Supvsr                 ,61605.18,0,0,0
2015,Finance,Graphic Specialist - S4       ,72869.05,0,0,0
2015,Finance,Info Systems Analyst          ,44477.01,236.22,0,0
2015,Finance,Investment Analyst II         ,42072.2,274.32,0,0
2015,Finance,Management Assistant U310     ,31453.6,15.26,0,0
2015,Finance,OMB Accountant I              ,16257.04667,0,0,193.3733333
2015,Finance,OMB Accountant II             ,32837.075,0,0,100.105
2015,Finance,OMB Accounting Coordinator    ,59570.05,0,0,0
2015,Finance,OMB Accounts Receivable Spec  ,20430.19,0.388,0,498.184
2015,Finance,OMB Financial Manager         ,67459.67,0,0,0
2015,Finance,OMB Grant Accountant I        ,37324.57667,0,0,382.2666667
2015,Finance,OMB Grant Accountant II       ,41908.136,0,0,161.768
2015,Finance,OMB Grant Accounting Coord    ,51447.71,0,0,0
2015,Finance,OMB Insurance Specialist      ,11671.125,17.66,0,608.5
2015,Finance,OMB Risk Management Coord     ,10584.05,0,0,1806.56
2015,Finance,OMB Risk Management Manager   ,80543.96,0,0,0
2015,Finance,OMB Risk Management Supvsr    ,30139.84,0,0,0
2015,Finance,OMB Training Coordinator      ,37467.03,96.97,0,0
2015,Finance,Open Records Specialist       ,2646,0,0,0
2015,Finance,Open Records Supervisor       ,59441.5,0,0,0
2015,Finance,Payroll Analyst I             ,36536.285,0,0,0
2015,Finance,Payroll Analyst II            ,45392.45,0,0,882
2015,Finance,Payroll Coordinator           ,42367.8,0,0,0
2015,Finance,Payroll Supvsr                ,68831.84,0,0,802.56
2015,Finance,Personnel Coordinator         ,38400.87,1192.81,0,0
2015,Finance,Project Supvsr                ,60763.01,0,0,0
2015,Finance,Property & Leasing Coordinator,43876.03,0,0,0
2015,Finance,Records Compliance Coordinator,43184.81,0,0,0
2015,Finance,Senior Policy Advisor         ,41645.32,0,0,0
2015,Finance,Surplus Property Coordinator  ,39218.5,0,0,0
2015,Human Relations Commission,Administrative Clerk          ,29483.675,0.68,0,0
2015,Human Relations Commission,Compliance Analyst            ,38729.695,0,0,167.84
2015,Human Relations Commission,Compliance Officer            ,28779.69333,41.87333333,0,2475.11
2015,Human Relations Commission,Director                      ,92113.06,0,0,0
2015,Human Relations Commission,Executive Assistant           ,43251.45,0,0,0
2015,Human Relations Commission,Human Relations Clerk         ,2730,0,0,0
2015,Human Relations Commission,Human Relations Supervisor    ,46299.31,0,0,0
2015,Human Relations Commission,Intern                        ,3123,0,0,0
2015,Human Relations Commission,Ombudsman                     ,43147.51,0,0,0
2015,Human Relations Commission,Public Education Coordinator  ,38023.13,0,0,0
2015,Human Relations Commission,Researcher                    ,18882.5,0,0,0
2015,Human Relations Commission,Secretary                     ,30819.77,0,0,0
2015,Human Resources,Administrative Coordinator    ,45735.36,39.81,0,0
2015,Human Resources,Administrative Specialist     ,27932.93,0,0,0
2015,Human Resources,Assistant Director            ,87824.07,0,0,0
2015,Human Resources,Benefits and Compensation Supv,66938.86,0,0,0
2015,Human Resources,Board Member                  ,483.3333333,0,0,0
2015,Human Resources,Chief Examiner                ,74996.28,0,0,1457.2
2015,Human Resources,Communications Coordinator II ,60478.16,0,0,0
2015,Human Resources,Compliance and Training Supv  ,78446.8,0,0,0
2015,Human Resources,Director                      ,110596.96,0,0,0
2015,Human Resources,Director of Labor Relations   ,93737.22,0,0,0
2015,Human Resources,Employee Benefits Coordinator ,48644.87,0,0,387.68
2015,Human Resources,Employee Benefits Specialist  ,36473.24,5.22,0,0
2015,Human Resources,Executive Assistant           ,42143.79,0,0,0
2015,Human Resources,Health and Safety Coordinator ,39551.57,0,0,0
2015,Human Resources,Health and Safety Supervisor  ,67333.75,0,0,0
2015,Human Resources,HR Records Analyst            ,44997.53,0,0,0
2015,Human Resources,Human Res Hiring Coord        ,40367.245,22.415,0,0
2015,Human Resources,Human Resources Analyst       ,28945.0675,0,0,0
2015,Human Resources,Human Resources Boards Coord  ,32375.79,45.69,0,0
2015,Human Resources,Human Resources Generalist    ,28729.258,368.478,0,0
2015,Human Resources,Human Resources Training Coord,45681.68,0,0,0
2015,Human Resources,Info Systems Analyst          ,31574.255,920.7675,0,2845.7
2015,Human Resources,Info Systems Supvsr           ,62403.8,0,0,0
2015,Human Resources,Labor Relations Assistant     ,54196.51,0,0,0
2015,Human Resources,Lbr Rel Implementation Liaison,78446.81,0,0,1524.4
2015,Human Resources,Staff Helper/Internal         ,7485.1,0,0,0
2015,Human Resources,Talent and Retention Supv     ,57525.93,0,0,1275.2
2015,Human Resources,Training Specialist           ,12780,0,0,0
2015,Human Services,Administrative Asst           ,26882.618,0,0,1339.42
2015,Human Services,Administrative Coordinator    ,31731.27,0,0,0
2015,Human Services,Administrative Specialist     ,18847.95667,0,0,39.2
2015,Human Services,Clerical Supvsr               ,41848.15,0,0,650.56
2015,Human Services,Community Outreach Spec       ,18251.92,0,0,0
2015,Human Services,Director                      ,92871.84,0,0,0
2015,Human Services,Executive Administrator       ,74451.86,0,0,4794.733333
2015,Human Services,Executive Assistant           ,46505.03,0,0,0
2015,Human Services,Grants Coordinator            ,41532.32,0,0,0
2015,Human Services,Housing Program Assistant     ,35587.87,0,0,0
2015,Human Services,Housing Program Coordinator   ,46614.31,33.31,0,0
2015,Human Services,Housing Program Specialist    ,27853.915,0,0,610.48
2015,Human Services,Housing Program Supvsr        ,48865.11,0,0,1681.61
2015,Human Services,Info & Referral Techn U315    ,29312.552,0,491.806,26.711
2015,Human Services,Info Systems Analyst          ,49155.28,0,0,0
2015,Human Services,Info Systems Supvsr           ,61420.56,0,0,0
2015,Human Services,Intergenerational Prg Wkr U310,24433.56,179.11,1338.23,474.75
2015,Human Services,Intern                        ,3936.666667,0,0,0
2015,Human Services,Management Assistant U315     ,37282.32,82.20666667,606.8266667,0
2015,Human Services,Nutrition Center Supv U310    ,8152.485,138.5,12.5,267.95875
2015,Human Services,Personnel Specialist          ,37772.79,0,0,758.4
2015,Human Services,Planning & Research Supvsr    ,48967.88,0,0,951.6
2015,Human Services,Public Information Specialist ,42492.4,0,0,0
2015,Human Services,Receptionist A/U U315         ,29376.08,0,1102.58,0
2015,Human Services,Secretary - A/U U315          ,30660.53,6336.33,0,655.8
2015,Human Services,Senior Social Worker U315     ,42934.34731,47.94807692,280.4776923,1070.212308
2015,Human Services,Soc Svc Policy & Advocacy Mgr ,66202.32,0,0,1286.4
2015,Human Services,Soc Svc Policy & Advocacy Supv,51009.96,0,0,9177.6
2015,Human Services,Social Service Prog Asst      ,21159.67,330.8733333,0,0
2015,Human Services,Social Service Prog Coord     ,41923.9775,3.6,0,0
2015,Human Services,Social Service Prog Spec U315 ,34328.95824,128.9611765,0,96.73764706
2015,Human Services,Social Service Prog Supvsr I  ,42301.7375,0,0,1994.8675
2015,Human Services,Social Service Prog Supvsr II ,60115.87,0,0,0
2015,Human Services,Social Service Technician U310,18965.27,206.7266667,441.8833333,0
2015,Human Services,Social Services Manager       ,62579.91,0,0,0
2015,Human Services,Social Services Supvsr        ,52263.50333,0,0,0
2015,Human Services,Social Worker U315            ,22895.26,0,0,0
2015,Human Services,Staff Helper/Internal         ,5448.808571,52.71571429,0,0
2015,Human Services,Volunteer Coordinator         ,22846.04333,0,0,149.5533333
2015,Human Services,Youth Services Coordinator II ,46026.34,98.64,0,0
2015,Human Services,Youth Worker-Intern           ,250,0,0,0
2015,"Inspections, Permits & License",Administrative Assistant C/U  ,29948.1,53.81,0,0
2015,"Inspections, Permits & License",Administrative Asst           ,38385.39,11066.38,0,0
2015,"Inspections, Permits & License",Administrative Clerk C/U      ,22908.4525,52.735,0,0
2015,"Inspections, Permits & License",Administrative Coordinator    ,32124.31,0,0,0
2015,"Inspections, Permits & License",Administrative Specialist C/U ,32980.18,12.23333333,0,0
2015,"Inspections, Permits & License",Administrative Supvsr I       ,49550.26,3026.7,0,962.8
2015,"Inspections, Permits & License",Assistant Director            ,91110.02,0,0,0
2015,"Inspections, Permits & License",Board Member                  ,1183.333333,0,0,0
2015,"Inspections, Permits & License",Code Enforce Off Trnee        ,17722.12,511.015,0,103.47375
2015,"Inspections, Permits & License",Code Enforcement Supvsr       ,49377.17667,2.673333333,0,332.1333333
2015,"Inspections, Permits & License",Code Enfrcmnt Off I           ,34711.74,14.27764706,0,-6.018823529
2015,"Inspections, Permits & License",Code Enfrcmnt Off II          ,43949.73471,3.093529412,0,506.3329412
2015,"Inspections, Permits & License",Crew Leader PW TM             ,53669.695,9911.2575,578.8,36.795
2015,"Inspections, Permits & License",Director                      ,92871.84,0,0,0
2015,"Inspections, Permits & License",District Operations Manager   ,61979.84,0,0,1204.4
2015,"Inspections, Permits & License",Equipment Operator-TM         ,39328.59818,5415.959091,391.4,434.8263636
2015,"Inspections, Permits & License",Info Systems Specialist       ,37237.95,809.07,0,0
2015,"Inspections, Permits & License",Labor Supervisor              ,57645.41,8423.605,0,0
2015,"Inspections, Permits & License",Laborer-TM                    ,25387.625,3293.53625,154.075,265.85625
2015,"Inspections, Permits & License",Licenses & Permits Invest Mgr ,52512.8,0,0,1020.4
2015,"Inspections, Permits & License",Licenses & Permits Invest Supv,38251.84,2329.88,0,0
2015,"Inspections, Permits & License",Licenses & Permits Investig I ,30555.0975,1789.49,0,0
2015,"Inspections, Permits & License",Licenses & Permits Investig II,31245.38,1294.43,0,0
2015,"Inspections, Permits & License",Performance Analyst           ,25168.06,0,0,0
2015,"Inspections, Permits & License",Permit License Assistant C/U  ,22184.348,120.338,0,20
2015,"Inspections, Permits & License",Permit/License Supvsr         ,34163.62,1599.42,0,0
2015,"Inspections, Permits & License",Personnel Specialist          ,39260.11,5.61,0,0
2015,"Inspections, Permits & License",Senior Equipment Operator-TM  ,43645.775,3775.68,462.225,3.5
2015,Internal Auditor,Director                      ,66811.94,0,0,14987.6
2015,Internal Auditor,Interim Director              ,84902.23,0,0,0
2015,Internal Auditor,Internal Audit Coordinator    ,54591.68,0,0,0
2015,Internal Auditor,Internal Audit Manager        ,55987.68,0,0,0
2015,Internal Auditor,Internal Auditor I            ,34869.57333,0,0,0
2015,Internal Auditor,Internal Auditor II           ,46880.75,0,0,0
2015,Kentuckiana Works Foundation  ,Administrative Asst           ,6494.4,0,0,107.97
2015,Kentuckiana Works Foundation  ,Administrative Clerk          ,32253.86,58.53,0,0
2015,Kentuckiana Works Foundation  ,Administrative Specialist     ,12698.41,12.26,0,0
2015,Kentuckiana Works Foundation  ,Assistant Director            ,81430.17,0,0,0
2015,Kentuckiana Works Foundation  ,Business Accountant I         ,36085.215,1528.1,0,1338.12
2015,Kentuckiana Works Foundation  ,Business Accountant II        ,40902.18,0,0,0
2015,Kentuckiana Works Foundation  ,Business Manager I            ,42552.45,0,0,0
2015,Kentuckiana Works Foundation  ,Business Manager II           ,74667,0,0,0
2015,Kentuckiana Works Foundation  ,Business Specialist           ,7680,0,0,320.32
2015,Kentuckiana Works Foundation  ,Communications Specialist     ,11540,0,0,0
2015,Kentuckiana Works Foundation  ,Director                      ,108952.1,0,0,0
2015,Kentuckiana Works Foundation  ,Education Manager             ,47668.8,0,0,10694.4
2015,Kentuckiana Works Foundation  ,Executive Assistant           ,37077.2,598.84,0,0
2015,Kentuckiana Works Foundation  ,Grants Contract Coordinator   ,55180.49,0,0,0
2015,Kentuckiana Works Foundation  ,Kyana Works Communications Mgr,50736.465,0,0,804.595
2015,Kentuckiana Works Foundation  ,Sector Strategies Coordinator ,14769,0,0,0
2015,Kentuckiana Works Foundation  ,Sector Strategies Manager     ,76475.89,0,0,0
2015,Kentuckiana Works Foundation  ,Workforce Communications Coord,31690.85,0,0,0
2015,Kentuckiana Works Foundation  ,Workforce Development Coordina,25787.022,0,0,73.112
2015,Kentuckiana Works Foundation  ,Workforce Development Supv    ,28837.6,0,0,2689.51
2015,Library,Administrative Coordinator    ,37274.17,199.69,0,0
2015,Library,Administrative Specialist     ,25000.57,0,0,1019.8
2015,Library,Assistant Director            ,89872.515,0,0,7095.905
2015,Library,Community Outreach Coord      ,19743.78,0,0,1884.71
2015,Library,Computer Srvcs Manager        ,72083.29,0,0,0
2015,Library,Director                      ,44135.4,0,0,0
2015,Library,Education Manager             ,48887.84,0,0,0
2015,Library,Executive Administrator       ,85127.355,0,0,825
2015,Library,Executive Assistant           ,25305.085,0,0,1965.845
2015,Library,Facilities Maint. Manager     ,55246.12,0,0,1073.6
2015,Library,Facilities Maint. Supvsr II   ,42771.95,0,0,0
2015,Library,Facilities Project Coordinator,57886.81,0,0,1124.8
2015,Library,Facilities Project Manager    ,77168.32,0,0,0
2015,Library,Graphic Artist - Library      ,41870.16,0,0,0
2015,Library,Info Systems Supvsr           ,51919.73,0,0,0
2015,Library,Librarian II                  ,29807.53333,0,0,1233.88
2015,Library,Librarian III                 ,40880.53,0,0,8988.8
2015,Library,Librarian L/U                 ,48891.40048,2165.100476,471.4285714,301.6242857
2015,Library,Library Assistant L/U         ,28864.89343,1168.023714,238.5714286,206.5644286
2015,Library,Library Clerk L/U             ,17443.03272,801.7201235,170.3703704,185.7802469
2015,Library,Library Clerk-Technical Svcs  ,30318.13,21.915,600,162.3125
2015,Library,Library Content Dev Supv      ,36854.06,0,0,0
2015,Library,Library Content Manager       ,70195.7,0,0,0
2015,Library,Library Content Supervisor    ,52066.01,0,0,0
2015,Library,Library Courier L/U           ,30614.565,264.72,600,298
2015,Library,Library Manager-Community     ,51463.31556,0,0,133.3111111
2015,Library,Library Manager-Neighborhood  ,43925.90429,0,0,0.5
2015,Library,Library Manager-Regional      ,59687.10667,0,0,0.376666667
2015,Library,Library Page L/U              ,5579.810364,14.36854545,21.81818182,94.51309091
2015,Library,Library Progms Supv-Community ,35235.84,0,0,2568.84
2015,Library,Library Programs Supv-Regional,38741.69143,0,0,283.4471429
2015,Library,Library Progrms Coordinator   ,25459.79333,0,0,1.296666667
2015,Library,Library Services Manager      ,70876.83,0,0,709.4
2015,Library,Library Supervisor-Community  ,39524.99714,144.8571429,0,6.167142857
2015,Library,Library Supervisor-Regional   ,53207.32,0,0,0.125
2015,Library,Library Supv-Neighborhoods    ,37745.92,1391.4,0,73
2015,Library,Library Technician L/U        ,32879.585,1471.65,600,2712.04
2015,Library,Maintenance Mechanic Lib      ,47132.35,1044.44,350,0.295
2015,Library,Maintenance Wkr II-L/U        ,24265.926,435.878,300,198.256
2015,Library,PC Analyst - L/U              ,56326.98,170.28,400,46.75
2015,Library,Personnel Coordinator         ,39738.17,0,0,370.4
2015,Library,Personnel Specialist          ,2848,13.2,0,83.04
2015,Library,Print & Audio Equip Oper L/U  ,18521.48,0,200,3332.35
2015,Library,Public Information Specialist ,24944.17,0,0,873.19
2015,Library,Public Information Supvsr     ,53398.16,0,0,1063.8
2015,Library,Substitute Librarian          ,47.96,0,0,0
2015,Library,Substitute Library Assistant  ,7083.214286,0,0,0
2015,Library,Substitute Library Clerk      ,1628.7775,0,0,0
2015,Library,Systems Engineer II           ,59015.52,20.3,0,1192
2015,Library,Training Specialist           ,24466.4,0,0,238.92
2015,Louisville Fire,Assistant Fire Chief Executive,103975.76,0,10684.34,1212.24
2015,Louisville Fire,Asst Fire Chief               ,92527.86667,0,9576.113333,0
2015,Louisville Fire,Asst Fire Chief 56 Hr         ,94532.37333,511.5433333,11409.19,669.8666667
2015,Louisville Fire,Chief Arson Investigator      ,57238.675,22230.565,9872.425,8036.16
2015,Louisville Fire,Chief of Fire Prevention      ,77500.02,615.07,9140.1,32.99
2015,Louisville Fire,District Fire Chief 40Hr      ,70222.772,9013.222,11056.408,1069
2015,Louisville Fire,District Fire Chief 56Hr      ,71816.18294,10178.08941,10751.84647,2142.522353
2015,Louisville Fire,Executive Assistant           ,43614,222.92,0,849.2
2015,Louisville Fire,Facilities Maint. Engineer    ,63626.55,363.64,879.2,4.27
2015,Louisville Fire,Fire Account Clerk Typist(ASF),35751.69,52.1,1491.92,2.25
2015,Louisville Fire,Fire Apparatus Mech I-NOINC   ,38777.06,543.71,-3.59,0
2015,Louisville Fire,Fire Apparatus Mechanic I     ,54535.225,475.885,7975.8,20.735
2015,Louisville Fire,Fire Apparatus Mechanic II    ,61727.61,2157.635,8839.6,177.33
2015,Louisville Fire,Fire Apparatus Mechanic III   ,64100.35,3152.47,9005.68,257.21
2015,Louisville Fire,Fire Apparatus Operation 56 Hr,33432.95388,23651.62867,8253.960612,2762.101939
2015,Louisville Fire,Fire Arson Investigator I     ,54045.3,16559.274,7322.956,690.924
2015,Louisville Fire,Fire Arson Investigator II    ,60400.585,31809.24,10966.56,3370.345
2015,Louisville Fire,Fire Arson Invstgtr Trne NOINC,48137.22,2768.83,4903.31,63.74
2015,Louisville Fire,Fire Chief                    ,120881.03,0,11927.15,2348.9
2015,Louisville Fire,Fire Clerk Typist I           ,34462.41,81.8175,2592.44,162.9
2015,Louisville Fire,Fire Company Commander 40 Hr  ,52608.14571,10804.54857,9573.874286,2399.878571
2015,Louisville Fire,Fire Company Commander 56 Hr  ,37858.0301,26025.11854,8640.676458,3285.963125
2015,Louisville Fire,Fire Custodian                ,32627.135,0,5895.12,0
2015,Louisville Fire,Fire Equipment Maint Mechanic ,46862.08,1341.26,10952.25,203.76
2015,Louisville Fire,Fire Hazardous Materials Spec ,59766.71,1506.39,9340.68,130.78
2015,Louisville Fire,Fire Information Process Tech ,35751.69,0,6438.24,694.72
2015,Louisville Fire,Fire Mechanic Helper          ,23991.725,0,549.995,0
2015,Louisville Fire,Fire Prevention Inspector I   ,50983.27,697.5081818,6613.125455,204.8327273
2015,Louisville Fire,Fire Prevention Inspector II  ,58992.47333,878.22,9296.333333,759.3933333
2015,Louisville Fire,Fire Recruit - 40 Hrs (NSISS) ,10877.85333,0,0,0
2015,Louisville Fire,Fire Secretary                ,17437.598,527.89,2049.104,162.688
2015,Louisville Fire,Fire Storekeeper I NOINC      ,33069.93,0,525,0
2015,Louisville Fire,Fire Storekeeper II           ,53871.745,1974.025,5407.75,1241.055
2015,Louisville Fire,Fire Train Video Spec II      ,48393.46,0,9252.68,0
2015,Louisville Fire,Fire/EMS Maintenance Coord    ,61436.44,2201.52,8677.04,173.68
2015,Louisville Fire,Firefighter 56 Hr             ,29664.40288,17085.18235,5838.542035,1710.699867
2015,Louisville Fire,Fire-Info Systems Analyst     ,40714.96,0,0,0
2015,Louisville Metro EMS,Administrative Asst           ,28969.135,907.015,0,0
2015,Louisville Metro EMS,Asst. EMS Director            ,71531.855,4979.5725,0,1131.15
2015,Louisville Metro EMS,Business Specialist           ,40839.78,0,0,793.6
2015,Louisville Metro EMS,Call Center Med Triage Coord  ,58006.455,0,0,0
2015,Louisville Metro EMS,EMS Associate Medical Director,38603.75,0,0,0
2015,Louisville Metro EMS,EMS EMT-Paramedic I           ,38328.18471,13767.68287,293.6781609,699.0927586
2015,Louisville Metro EMS,EMS EMT-Paramedic II          ,56525.02583,17121.395,320.8333333,562.065
